358,GERTRUDE HOPE,1,7,6,0,3,8,3,5,9,8,9,2,7
359,SARAH CALVERT,5,0,4,7,10,2,7,2,3,8,10,7,6
360,DELAINE ESPARZA,5,4,5,9,6,9,5,4,1,0,8,2,9
361,CORRIE HARPER,2,7,2,4,4,7,7,2,5,4,6,6,9
362,DOMINQUE STINSON,5,9,3,7,9,4,2,9,6,10,5,7,5
363,DON SHEEHAN,0,1,7,3,9,3,8,5,6,1,9,10,2
364,FLORENTINO WRIGHT,10,2,8,9,2,3,0,5,6,10,0,1,6
365,VERDELL WILCOX,9,0,4,0,1,1,5,1,7,9,4,10,7
366,CARI PEACOCK,2,4,6,7,1,10,10,6,1,7,2,10,1
367,ANGELYN URBAN,0,5,3,9,8,3,3,2,6,9,9,6,2
368,HEDY CROUCH,5,0,10,6,5,10,2,7,3,7,0,0,3
369,DENNY POE,7,4,5,6,4,9,8,5,6,10,9,5,8
370,LUCRETIA ATKINS,3,9,8,2,4,10,6,7,9,10,4,5,7
371,EVIA WOMACK,3,5,5,3,4,10,3,0,3,6,1,2,9
372,DARLENE MCCORD,6,10,2,10,1,3,4,1,10,5,10,0,10
373,GERARD CROWE,2,0,5,8,0,8,5,6,3,7,0,2,3
374,CLAUDIO PRINCE,0,3,7,5,7,2,6,1,4,9,9,8,5
375,LADONNA MCPHERSON,2,1,1,4,0,4,4,8,5,4,1,10,0
376,ROBBIE COLON,7,1,0,4,10,6,6,2,8,2,7,2,10
377,RIKKI GOODE,9,5,7,3,2,2,0,4,8,8,4,9,3
378,TRESA MICHEL,1,2,2,10,3,1,6,10,0,10,8,5,2
379,MARLANA QUEZADA,7,1,4,5,5,9,9,9,10,2,0,0,5
380,JOAN REYNOLDS,6,10,10,1,5,1,5,8,7,0,6,6,3
381,ALLEN LY,3,8,10,5,4,1,6,2,0,4,2,4,8
382,ROSALINA ROPER,4,5,10,1,10,5,4,9,4,5,6,6,5
383,CARI FRITZ,4,10,4,8,1,0,9,4,2,1,5,8,2
384,SHONDRA HILLIARD,0,9,9,3,4,9,5,10,8,5,8,4,4
385,CARLO TOTH,3,1,0,7,0,5,4,10,0,2,9,7,0
386,HERMINE OGDEN,5,5,8,1,1,5,9,9,4,0,6,1,3
387,GORDON MICHAEL,5,6,1,1,10,10,7,4,6,3,1,9,1
388,MAYRA DODSON,7,5,5,8,10,4,3,2,4,6,7,9,0
389,FIDELA LEACH,8,10,0,1,0,10,2,8,1,3,1,5,7
390,NETTIE FARRIS,9,9,8,6,7,7,3,0,4,5,1,4,2
391,HELLEN AYALA,4,6,1,10,8,3,10,7,7,9,1,6,4
392,MATTHEW STINSON,9,3,9,6,2,10,1,5,2,1,9,5,0
393,LAURETTE BLOCK,3,0,9,2,7,8,2,2,7,0,2,3,5
394,ELEONOR CROSBY,5,0,8,6,1,3,8,8,0,7,2,8,7
395,ELA TRENT,6,5,5,0,5,7,2,8,2,4,6,1,0
396,MARGO OLIVARES,1,7,9,4,10,7,2,3,1,10,4,9,7
397,ROSY THORNE,7,2,7,8,3,2,4,5,4,10,8,10,9
398,JONA CHURCH,6,0,4,0,5,2,10,0,7,6,6,5,10
399,EUGENIO RIVERA,2,4,7,6,6,6,9,3,5,7,4,0,6
400,TEMPLE SHEETS,10,10,0,4,10,7,2,0,4,10,9,6,7
401,CHARLENA MCCULLOUGH,1,8,10,3,2,0,10,7,1,8,1,3,8
402,YAEKO TORRES,7,0,0,8,8,9,3,0,7,3,9,7,6
403,LEOTA HARPER,3,4,5,4,0,5,10,1,10,10,8,8,5
404,MYUNG WILEY,3,5,1,8,9,2,6,2,6,6,8,7,5
405,MAGALI KHAN,8,6,3,1,7,10,10,6,9,4,6,1,10
406,TAMIKO VELAZQUEZ,3,4,6,4,9,1,3,10,2,10,7,4,3
407,DARLA CORREA,0,3,7,3,8,6,10,9,10,10,7,8,7
408,KHALILAH HARDIN,2,7,4,9,8,9,6,1,5,5,10,7,1
409,BILL BROWNING,6,5,2,8,1,9,6,7,7,0,6,7,7
410,DALE DENNY,7,8,9,5,2,2,3,0,3,2,4,2,0
411,KEISHA MARTIN,2,9,1,7,4,7,8,0,6,4,0,3,5
412,WARD BRUNO,3,1,5,7,8,4,1,7,3,6,8,4,5
413,LOURDES MELTON,2,1,3,10,10,10,0,2,1,5,3,0,7
414,NEDRA HALEY,8,0,6,10,2,8,9,6,9,0,5,4,1
415,DELILAH LUJAN,2,10,5,10,3,7,8,1,8,2,10,7,1
416,SANDRA JAMES,8,1,9,0,7,10,3,5,3,8,6,4,2
417,EMILY KRAUS,1,5,10,7,3,10,5,4,2,8,7,0,9
418,EARL CARRILLO,9,3,3,10,0,3,1,2,0,4,4,9,7
419,IONA FOSTER,5,0,1,8,10,10,9,8,1,2,2,7,5
420,PEGGY BAUER,8,0,8,4,6,0,10,7,8,7,2,1,0
421,GENIE SHERMAN,6,6,1,3,10,2,9,2,5,8,6,4,7
422,DARCEL MULLEN,2,8,8,5,4,0,4,9,5,4,5,1,1
423,ELAINE BRIDGES,1,5,2,6,2,7,0,5,10,3,10,4,9
424,MAE WATKINS,9,1,3,10,0,6,2,9,4,9,2,4,4
425,JACINTA DONAHUE,6,2,4,1,10,3,2,6,10,1,4,3,1
426,HARLAN OWEN,7,2,9,4,1,0,2,8,3,7,8,8,0
427,SHARELL OVERTON,6,2,4,6,0,9,8,8,3,1,1,2,9
428,LEON GOULD,5,0,9,10,0,7,8,2,0,3,2,2,10
429,RAYMOND VOGEL,1,3,8,2,4,9,5,1,0,10,0,5,0
430,GERALDINE PIKE,4,10,1,2,7,2,3,8,4,1,0,1,5
431,FRANKIE VO,8,6,5,8,0,9,5,0,6,1,0,2,1
432,KIRSTIN PIERSON,7,9,4,8,5,9,0,5,5,2,10,3,1
433,EULA BOLTON,7,3,2,1,1,4,7,5,0,10,10,1,5
434,ELVIA GOINS,2,7,0,5,0,4,8,10,6,3,9,5,3
435,MELANY HAMM,0,0,3,9,9,1,2,3,5,6,4,5,6
436,JOETTA POTTER,10,1,4,1,4,1,7,6,6,3,6,0,9
437,WILLOW MURDOCK,6,2,9,8,3,10,8,6,7,3,10,9,6
438,ASHLEIGH PUCKETT,3,5,6,6,0,9,9,2,2,3,10,4,6
439,RIVKA JORDAN,0,5,5,1,4,9,2,6,3,3,10,10,7
440,TAISHA HUMPHREY,6,4,8,4,2,0,9,5,10,8,9,5,1
441,CHARLSIE DENTON,1,9,3,9,0,10,3,9,8,0,4,5,6
442,EMILIE MADRIGAL,5,7,1,5,3,4,8,1,9,7,9,0,6
443,THAD BLOCK,5,4,7,8,4,6,2,0,10,5,4,7,10
444,IRENE LAMBERT,5,8,10,7,3,9,10,3,1,0,3,9,9
445,CARLEEN BOSWELL,0,6,1,9,6,10,10,10,9,1,9,2,6
446,MA HICKS,2,5,7,6,10,1,2,4,1,4,3,6,9
447,LESA RUTLEDGE,6,2,6,2,0,10,9,3,10,8,1,2,9
448,BREANNA GROSS,10,6,10,5,5,4,0,2,3,2,6,9,8
449,MARYANN SONG,3,10,6,5,1,0,5,10,4,9,7,1,5
450,BERENICE DAUGHERTY,5,0,8,7,7,7,7,1,3,0,5,2,3
451,EVA DAILEY,9,0,1,1,4,6,8,10,2,3,6,4,5
452,ELI CARTER,0,10,9,4,7,1,4,8,2,6,0,3,4
453,MERI DRAKE,3,9,10,7,7,2,3,4,10,5,8,7,4
454,ROSANN FISH,9,1,1,0,10,10,6,4,6,2,0,8,2
455,JAMEY ELLIOTT,2,2,5,10,3,4,8,7,1,2,9,10,5
456,JOHNIE GREGORY,2,1,7,4,0,10,1,6,5,3,7,6,8
457,YAJAIRA BECERRA,10,7,2,6,1,6,1,0,7,8,1,7,1
458,DUSTI SIERRA,0,8,5,7,10,10,2,2,9,7,5,4,2
459,HETTIE YBARRA,6,9,9,10,4,2,0,3,6,8,10,4,0
460,SEBASTIAN SEYMOUR,2,5,3,9,4,8,6,6,3,5,0,9,1
461,CAITLYN PHAN,10,8,5,3,8,0,8,6,0,2,10,7,7
462,JIM METZGER,9,3,4,5,4,4,2,3,9,4,10,6,4
463,ZENOBIA GREENWOOD,10,6,3,4,8,4,0,7,2,2,6,10,6
464,STEPHANE SCHMIDT,1,2,2,8,2,5,6,9,9,2,6,0,7
465,ETHAN URIBE,5,3,1,9,1,3,3,2,10,3,10,5,10
466,CARMON POLLARD,9,9,7,9,4,4,2,2,9,5,7,2,6
467,CATHERN ESCOBAR,8,0,4,8,0,0,3,0,9,1,10,9,8
468,CELESTINA TOMPKINS,6,1,3,3,5,2,10,8,2,2,0,10,6
469,LYNELL MARCUS,0,10,6,5,1,8,1,2,6,3,7,1,0
470,CLARE CASTANEDA,4,9,4,7,0,6,2,1,2,2,7,0,8
471,BEULAH KATZ,0,9,10,9,10,5,8,5,3,9,5,7,5
472,FERNE VALDEZ,8,6,6,5,2,10,9,7,5,5,2,2,2
473,CORALEE SNIDER,2,10,4,3,1,1,10,2,8,6,8,4,3
474,NARCISA LAMBERT,9,9,10,10,0,2,3,6,7,3,1,10,9
475,CORI MOONEY,5,1,5,5,4,2,9,7,9,1,9,9,4
476,PAOLA BLEVINS,10,4,4,6,4,4,1,3,4,5,7,1,10
477,CHAU COWAN,6,9,4,7,3,0,2,7,0,6,4,7,7
478,CLYDE HOLBROOK,3,1,3,7,4,2,9,7,5,2,4,8,6
479,CIARA FUNK,10,6,8,5,6,10,5,0,10,2,10,5,9
480,ALENE DOWNEY,9,6,0,1,9,9,1,4,9,8,1,3,8
481,ESTEBAN MADDOX,8,6,9,0,6,7,6,10,7,7,5,5,10
482,CARL PORTER,9,1,4,7,10,3,6,6,5,5,6,6,0
483,KELLEE MACK,3,3,0,3,5,10,5,3,0,8,0,4,10
484,ALAINE HOLDEN,7,10,6,1,2,8,9,3,0,10,4,0,1
485,EDWIN CARSON,9,5,2,5,5,1,7,1,1,10,9,7,6
486,CARMELO SONG,8,2,8,3,10,9,7,1,10,6,7,5,3
487,LUCILLE SHANNON,3,4,0,1,7,0,7,3,2,3,3,7,1
488,LEROY ANAYA,4,10,2,0,6,5,0,1,5,8,7,5,2
489,SUZETTE JIMENEZ,10,0,6,10,6,3,9,3,2,1,7,2,6
490,STEVEN KEYS,6,9,3,1,2,6,0,10,6,3,2,3,8
491,ODELIA MARIN,2,0,5,3,8,7,10,2,8,5,5,6,5
492,ALLISON SHARP,4,6,8,1,1,4,10,7,7,4,6,7,3
493,FAY ASHLEY,6,5,10,6,7,8,5,3,10,3,1,4,3
494,BLANCA GREEN,2,9,8,0,4,5,0,0,9,2,10,7,10
495,MICA MCFADDEN,5,2,8,6,2,10,0,0,2,5,7,4,7
496,ASUNCION NEWELL,1,0,1,9,7,8,2,7,10,8,9,4,6
497,JIM FREEMAN,3,8,7,1,2,9,8,2,8,0,0,8,2
498,SEEMA FOX,0,0,10,0,4,9,8,4,1,7,5,7,10
499,ALPHONSE CROWE,5,1,2,6,6,4,4,8,4,6,8,3,4
500,CLEORA WOODRUFF,4,3,4,3,10,7,5,6,8,7,10,5,0
501,ROXANNE SANFORD,10,1,7,2,8,10,3,2,1,8,8,2,9
502,ILA BAEZ,8,2,2,2,6,0,1,7,8,8,7,5,0
503,LUNA MAYFIELD,5,10,0,0,4,1,6,9,3,0,7,7,2
504,MARISELA MEJIA,10,1,9,5,8,0,6,6,2,6,7,4,9
505,HEDWIG PEOPLES,10,1,2,4,6,1,9,9,3,8,5,7,5
506,EMERITA ERNST,1,8,0,7,1,4,9,5,0,3,3,3,9
507,SUNSHINE BARNHART,6,2,4,9,8,10,1,1,5,0,8,9,1
508,CHUNG BENTLEY,2,0,6,7,4,3,0,0,3,8,9,4,3
509,RENNA BRAY,8,10,4,5,5,7,9,3,9,4,1,7,0
510,DELAINE VILLALOBOS,1,5,7,0,10,1,9,2,4,0,0,10,2
511,FALLON FRY,2,7,8,4,6,1,0,10,3,4,3,5,10
512,CHRISSY HAYS,10,0,8,0,2,6,10,3,7,3,0,2,5
513,JACKLYN MINER,4,4,9,1,1,5,0,1,1,8,1,10,1
514,HONG HENDRICKS,5,6,2,8,5,3,8,6,2,4,8,7,1
515,NIKIA KOEHLER,6,2,8,4,7,10,0,6,6,1,1,7,8
516,IDELLA ODONNELL,4,5,8,9,5,5,8,1,10,0,7,5,8
517,DORLA COLEMAN,8,7,2,5,0,7,9,8,4,0,8,1,1
518,EXIE KRAMER,8,7,9,8,4,7,0,3,4,2,2,10,9
519,MERRILL FULTON,8,3,7,7,0,2,1,10,6,8,1,4,2
520,JOLIE MCKINLEY,4,4,9,8,1,5,1,10,7,3,0,5,6
521,DEWITT ZAVALA,8,1,3,3,6,5,1,8,10,6,6,9,10
522,NIEVES VINCENT,10,0,0,6,8,4,7,8,9,3,5,5,1
523,ELLA BERMAN,3,1,1,2,10,0,2,1,10,3,10,5,8
524,MARIELLA ROSARIO,9,5,7,1,1,4,0,6,9,10,10,2,9
525,JANNETTE PERKINS,4,10,3,1,5,7,9,4,1,3,0,9,8
526,KIT CASILLAS,7,5,2,6,2,8,4,4,7,2,1,8,9
527,TOBY SERRANO,4,3,9,3,4,8,8,1,4,4,3,1,8
528,KYLEE PRYOR,10,1,8,4,5,10,0,3,9,4,8,10,2
529,MAN POLLOCK,8,3,1,4,10,10,10,0,2,4,2,1,7
530,LIZBETH BARRY,9,10,6,7,4,4,4,6,2,9,1,6,8
531,LAWANA CONWAY,10,4,6,2,8,10,0,9,8,9,4,9,6
532,ALLYSON BOOTH,1,2,2,5,2,7,9,0,4,4,5,7,10
533,SHIZUKO VIGIL,10,7,8,7,7,4,9,9,1,2,10,7,1
534,SHAQUANA FIELDS,10,4,9,7,8,1,7,1,8,2,2,1,3
535,JANESSA MEJIA,6,5,10,7,4,10,5,1,5,1,4,5,4
536,JESENIA TROTTER,0,10,1,0,8,4,2,4,5,3,2,9,4
537,DERRICK PEREZ,6,6,7,0,9,1,2,2,10,8,4,3,6
538,SHANON ARTHUR,4,2,0,8,7,6,9,8,6,6,5,5,1
539,KATHERIN SCHAEFER,2,1,8,3,7,9,8,6,3,8,4,4,4
540,ARICA KIM,1,9,6,2,8,6,4,6,10,2,1,5,2
541,MONSERRATE HYATT,2,5,6,5,8,7,1,7,1,9,1,1,1
542,DELPHINE THOMPSON,2,10,9,8,2,1,1,7,0,9,1,7,10
543,SUZANNE DOYLE,6,3,6,0,1,4,7,2,3,5,2,5,0
544,XIAO MURDOCK,0,5,8,1,6,7,5,4,1,9,1,5,10
545,JENNA ANDERSON,3,4,5,9,4,7,5,4,9,9,1,5,8
546,DEBRA WALSH,9,10,7,7,1,9,3,7,3,10,6,5,8
547,MARINA PENN,7,9,6,9,6,9,6,9,0,4,5,4,0
548,RYAN BIGGS,8,8,5,8,1,6,1,1,2,5,4,1,3
549,RUDOLF HEAD,7,2,7,8,10,4,9,8,2,2,7,6,6
550,ZELDA KELLY,1,8,3,9,10,5,10,4,3,10,10,6,9
551,SUMMER MURRAY,9,9,7,3,2,10,3,6,6,5,9,5,1
552,ANJA ONEILL,6,7,2,0,7,2,8,4,9,6,8,4,2
553,WHITNEY BRIGGS,10,5,2,1,0,7,8,3,5,6,0,3,6
554,TESSIE STAFFORD,5,5,8,10,7,8,2,0,1,4,1,7,2
555,VERENA CLEMENT,6,4,6,8,7,9,9,10,8,10,5,2,8
556,LIVIA ERNST,10,0,7,3,8,3,4,9,10,3,6,2,1
557,CATHERIN GARZA,8,10,7,7,4,4,8,4,4,0,7,2,3
558,MACK DUARTE,8,4,1,6,2,6,7,4,8,2,2,3,4
559,LOVIE GAY,6,6,1,6,3,10,2,6,5,5,4,2,6
560,CHANTELL CARRANZA,5,4,3,1,2,6,8,10,8,3,9,8,6
561,ASTRID MUNIZ,7,2,6,0,6,5,0,1,10,7,5,2,4
562,VICKEY RUTLEDGE,6,0,6,9,9,5,8,3,9,10,6,8,7
563,STEPHAINE EASON,10,9,3,4,0,10,0,4,10,9,8,2,2
564,JEWEL DELACRUZ,8,9,4,1,9,5,7,9,3,2,3,5,2
565,LOISE AYERS,0,8,10,1,0,1,6,5,4,2,2,1,10
566,CELINA BENAVIDES,4,6,5,6,3,2,9,9,0,6,1,4,10
567,JERICA MADISON,9,8,0,0,6,10,10,2,10,0,4,9,7
568,SHAVONNE OAKLEY,5,8,2,6,8,8,8,4,6,7,7,3,0
569,JODY DOYLE,5,5,8,10,7,8,6,5,4,1,1,9,3
570,HASSAN CORLEY,8,7,8,6,10,8,2,10,9,10,8,10,4
571,KEELY EUBANKS,3,6,9,7,8,5,9,5,1,7,6,7,9
572,ENID LEHMAN,1,6,7,9,7,7,5,8,1,1,5,9,10
573,ALYSSA MCLEAN,0,7,5,1,2,0,6,4,2,10,8,2,8
574,HOMER HUTCHISON,10,8,3,1,1,4,6,4,7,1,6,8,4
575,BARBIE CLARK,10,7,7,8,9,10,2,5,10,8,9,9,4
576,MAXINE HARDIN,6,3,2,7,1,2,8,10,9,10,9,7,2
577,FLORINE HO,3,1,4,8,2,4,8,2,4,3,7,10,7
578,TATYANA KIRK,8,5,10,10,0,6,9,4,2,1,5,0,4
579,KENYETTA MCKENNA,7,6,4,10,0,1,0,0,3,10,3,0,4
580,RUSSELL STACY,0,7,3,2,1,4,7,6,8,1,10,3,2
581,EDWIN WILKINS,8,3,1,4,8,10,1,4,5,1,0,7,9
582,LUDIE BOWMAN,5,7,10,3,4,6,5,7,4,9,10,6,8
583,LELAH CABRAL,8,6,1,3,1,8,0,0,7,6,10,8,9
584,TAWANNA STRINGER,4,9,4,9,2,0,5,8,7,9,0,1,4
585,JAIME FREY,0,6,1,4,6,5,9,1,1,6,3,7,9
586,LIZETTE LE,9,1,1,0,1,3,6,10,5,10,5,8,10
587,KHADIJAH HOGAN,7,7,2,7,1,7,7,2,10,4,1,3,10
588,PATIENCE LUCERO,8,0,5,7,7,8,0,2,3,3,1,9,8
589,ISIS PENN,0,3,8,9,5,8,2,10,4,2,10,9,8
590,DONITA SCHULZ,3,3,7,7,0,1,5,2,4,8,4,9,4
591,DELILAH HALEY,4,0,6,0,8,6,5,2,2,0,2,5,8
592,LARUE BAUTISTA,8,2,0,7,5,0,4,1,0,3,2,3,6
593,MARYALICE HEATH,4,1,0,0,3,4,1,8,2,3,10,6,9
594,VICENTE CROSBY,8,3,4,3,9,8,10,8,3,3,5,1,5
595,VIRGIL ELDER,9,7,9,3,9,4,2,0,0,1,9,0,9
596,ARLETTE LUCAS,9,4,1,4,2,6,7,4,7,8,8,8,6
597,ROBBI MACIAS,8,9,4,6,4,7,1,6,0,3,5,5,2
598,CLARENCE MILLER,0,4,10,1,9,2,10,3,6,6,9,7,7
599,CLIFFORD STARR,6,0,8,3,1,5,4,10,9,2,2,7,7
600,HUE JOHNSTON,2,4,4,10,3,5,1,6,8,3,4,2,8
601,SHAUN ODELL,3,3,1,4,5,9,10,0,10,4,3,4,6
602,IVANA HOLLIDAY,8,6,9,4,3,10,0,6,5,5,4,3,5
603,NEIL ACEVEDO,2,8,3,10,8,1,5,7,7,5,0,5,2
604,SHU MCQUEEN,1,3,1,8,10,4,1,1,9,8,5,5,9
605,CANDYCE ARTHUR,6,2,10,8,9,5,3,3,4,6,8,9,0
606,JOSELYN OLEARY,3,9,0,9,4,0,0,1,7,6,8,3,6
607,LIA MCQUEEN,4,1,8,4,7,0,5,10,5,8,9,2,10
608,LISA MALLORY,6,0,9,10,0,2,10,0,10,10,6,3,4
609,MONTE ROCHA,6,0,9,6,3,2,9,9,10,6,1,2,5
610,LEZLIE LARKIN,5,6,4,3,5,8,4,2,9,5,4,1,2
611,ANNABEL MATHEWS,9,8,7,5,2,1,4,6,5,5,5,7,2
612,JACKLYN KNAPP,5,3,6,9,4,7,0,9,5,5,4,10,7
613,ERVIN RIVERA,10,8,2,10,9,9,8,2,10,8,7,0,9
614,MACIE JOHNS,2,4,1,3,5,10,10,0,4,2,10,5,4
615,ROSALIA VILLANUEVA,4,8,4,2,10,0,6,3,2,3,0,0,6
616,JAMA LANDERS,9,4,0,0,9,2,10,6,9,5,4,3,9
617,ANGELINA LUNA,4,2,10,5,5,4,2,7,9,2,10,7,7
618,JULI GIBBONS,7,0,0,8,1,1,9,4,10,6,10,1,1
619,LURLINE CHO,0,0,1,4,6,0,0,10,0,6,7,4,5
620,COREY COPE,6,7,3,4,9,3,10,9,6,0,2,7,6
621,AVIS KINCAID,8,6,2,8,10,3,3,0,1,2,5,4,5
622,LELAH BURNETT,2,6,6,7,8,0,3,2,4,3,5,6,10
623,JACINTO HINES,2,7,3,4,8,8,5,10,8,4,3,4,3
624,ELLEN SIMS,5,3,7,9,5,6,10,4,5,6,3,10,4
625,LE LAU,8,10,1,8,6,10,0,5,10,8,6,1,0
626,PEI STEVENS,3,2,10,9,2,3,8,10,2,8,6,1,2
627,JC DODSON,2,3,4,3,9,6,6,8,4,8,9,2,2
628,PIEDAD RAINES,2,1,5,9,8,6,3,5,1,4,4,1,0
629,CARROL HOWELL,7,4,5,4,8,5,8,0,5,0,0,0,8
630,BRIGETTE COULTER,5,8,1,10,1,10,10,7,3,2,6,0,9
631,BLANCA ROMAN,4,0,9,5,4,7,7,1,8,6,0,9,9
632,CYTHIA HOYT,3,10,8,0,3,2,3,1,10,7,6,5,9
633,FRANKLIN HUYNH,1,2,10,1,10,9,10,8,3,2,10,7,1
634,JACK KENNEDY,4,3,0,1,7,9,10,5,9,6,8,10,2
635,PHYLICIA SELF,4,0,10,5,8,9,6,5,10,3,7,9,3
636,KYLA HURD,0,5,6,0,7,3,4,6,5,2,10,3,0
637,STEFANI LAY,10,6,3,3,3,2,5,6,8,7,4,5,5
638,DEE LANGSTON,5,4,4,1,5,4,1,2,10,9,5,0,2
639,TANNA NIEVES,7,9,5,3,3,10,4,3,1,5,3,10,2
640,SHARDA KEY,0,7,5,2,1,5,9,4,6,1,7,4,0
641,FLORIDA HULL,9,6,4,0,3,3,6,4,3,7,8,2,6
642,REAGAN FELIX,9,5,3,8,2,6,7,6,3,9,2,7,3
643,LENORE TREJO,8,7,10,9,3,10,4,10,2,6,2,6,7
644,KENDALL BERG,7,3,5,2,4,8,5,9,0,4,7,5,7
645,ELDORA VILLANUEVA,4,10,3,9,9,7,6,3,7,10,1,0,10
646,LATOYA KEMP,9,4,8,5,4,4,1,2,8,9,4,7,2
647,EMMANUEL CHOI,8,5,5,3,6,9,0,4,2,10,10,8,10
648,VANESSA MCMANUS,9,7,2,7,4,5,1,9,10,8,1,8,1
649,HOLLI HEAD,3,10,1,3,10,1,9,8,4,10,8,7,9
650,OLIN NAVA,8,4,1,8,4,9,3,3,3,8,4,6,10
651,CORIE HOUSE,3,6,6,0,9,1,0,5,2,4,10,10,3
652,ETHAN FISHER,5,3,3,0,7,8,6,10,1,5,0,4,0
653,JERE ECKERT,8,0,7,8,5,7,1,4,4,4,3,1,0
654,ANNABELLE LEVINE,0,7,1,9,9,2,5,9,4,0,4,0,9
655,VANNESSA YU,2,9,0,10,8,10,6,0,10,0,0,4,0
656,DOYLE STAFFORD,9,1,8,2,7,2,8,9,3,5,10,9,8
657,JOSEPHINA JOHNSTON,0,0,1,2,3,0,10,1,10,10,0,7,7
658,RAYE SIMONS,6,9,1,5,10,9,1,5,6,3,10,0,3
659,RYANN LANCASTER,3,7,8,7,2,7,6,10,4,2,5,9,0
660,IMELDA WALTER,1,5,2,5,9,2,9,9,5,6,6,6,0
661,KAREY STREET,10,3,3,4,6,7,6,1,6,2,10,9,2
662,SHAVONDA SADLER,3,8,4,2,5,9,4,2,3,6,6,0,10
663,GEMMA ALVAREZ,3,1,10,0,8,1,4,8,6,9,6,2,10
664,SHANDRA CANTRELL,2,0,4,5,10,2,10,6,6,4,4,5,6
665,COY FLEMING,0,4,2,6,8,4,6,1,0,1,6,4,1
666,GRAYCE SAMUEL,3,9,6,4,10,7,4,0,2,4,2,0,5
667,ETHAN WHITAKER,10,4,6,0,7,8,0,8,10,6,7,7,0
668,ROSALINE MCCANN,7,9,4,9,5,5,10,4,1,1,0,1,1
669,GUILLERMINA FLAHERTY,8,0,5,2,8,2,0,7,2,9,6,0,6
670,HA PEARCE,5,0,7,5,4,9,3,8,0,4,7,0,2
671,KAM PICKETT,0,0,8,10,5,5,8,8,7,9,3,0,0
672,JERROD SLOAN,10,10,5,5,7,4,6,5,10,9,0,7,0
673,TWANA SELLERS,7,10,8,3,1,8,7,10,6,8,10,6,5
674,VERNON KURTZ,6,6,4,7,1,0,8,2,1,3,4,6,8
675,CARLY CORBIN,6,9,10,5,8,9,3,10,3,10,2,9,2
676,KATE ELIAS,2,10,8,2,3,8,4,10,7,7,0,8,10
677,LORINA ALFARO,0,2,0,5,2,2,4,4,10,9,8,6,5
678,JOSEPH MCKINLEY,4,1,6,1,1,10,3,3,10,1,9,4,7
679,SIGNE PHAM,10,5,6,9,3,2,3,1,4,3,7,10,8
680,SAMATHA MELENDEZ,0,1,2,0,6,9,3,0,3,1,9,8,3
681,CLARITA GOODMAN,6,10,5,6,4,6,0,0,2,5,7,10,4
682,MARIAM RIVERA,9,8,1,2,7,1,5,10,9,0,6,9,8
683,MELLISSA FRYE,3,2,9,3,4,2,4,10,4,1,10,5,0
684,GIUSEPPINA VARNER,10,7,0,0,3,5,10,10,0,6,2,8,0
685,CARLETTA HANNAH,5,6,1,10,6,10,0,1,9,9,0,0,3
686,CRISTOPHER MORSE,5,2,9,7,1,10,0,4,3,0,1,6,6
687,TERRA KENNEY,5,4,5,6,1,3,0,10,6,10,9,3,2
688,FUMIKO JARAMILLO,0,9,10,4,10,8,9,1,3,7,3,3,8
689,JUANITA MASTERS,4,9,9,6,9,5,9,6,2,7,1,2,0
690,MARYLAND GEIGER,1,9,0,8,1,7,7,1,2,8,10,6,2
691,CALISTA MOODY,1,9,1,5,10,9,3,4,6,6,8,5,3
692,ANNE JAMISON,1,10,1,0,4,5,3,2,2,6,5,2,10
693,NANNIE MOORE,0,6,6,1,10,7,9,9,8,7,6,4,3
694,ROSELLE HANSON,9,10,10,9,3,6,9,9,0,5,7,3,4
695,ASHLI SINGER,9,0,5,9,2,4,4,10,1,6,0,4,0
696,VALLIE VELA,0,7,0,7,9,5,1,1,5,5,3,6,9
697,RYAN NEUMANN,5,5,4,5,8,7,8,6,8,9,8,1,0
698,TERRELL CHILDERS,0,9,4,7,6,8,1,6,3,10,7,10,4
699,TANNA ERNST,6,0,9,1,8,7,3,10,1,1,6,10,9
700,LEE GREER,6,9,1,3,5,6,6,10,3,3,5,2,9
701,DEADRA CHAMBERLAIN,9,10,8,1,6,4,1,3,8,10,2,5,3
702,DARIO MCFARLAND,3,9,8,10,2,1,0,4,4,8,9,8,5
703,MARION KATZ,10,6,3,3,6,4,2,8,1,3,4,6,7
704,MARIO TODD,5,2,2,7,6,3,3,5,9,5,4,6,7
705,CAMI MCCORMACK,6,9,0,0,6,8,6,0,10,7,8,9,5
706,THOMAS CULLEN,6,4,9,1,6,3,5,4,4,7,3,1,3
707,JANNETTE HELLER,7,10,5,3,4,9,2,6,4,4,0,0,1
708,HAYDEE KIMBALL,2,5,4,5,6,3,2,6,7,8,4,0,10
709,LULU GUTIERREZ,9,8,4,1,9,8,7,1,4,9,10,3,0
710,OLLIE RUSS,5,10,9,6,0,0,3,9,10,0,7,2,1
711,VERDELL HARRISON,7,7,3,6,3,8,7,9,6,7,2,4,3
712,LUCILA WALTON,9,0,0,9,1,3,4,6,5,2,1,1,2
713,CONCEPCION ERWIN,4,2,6,10,3,7,5,8,6,8,1,3,7
714,LUCILLA WALKER,7,6,8,9,8,5,0,2,1,8,3,3,3
715,SHEILAH GABRIEL,4,2,3,1,3,2,0,1,6,8,8,5,6
716,ROLANDO NORTH,6,2,2,6,7,3,10,6,8,9,4,6,4
717,KENDALL LAMB,8,10,6,10,4,0,4,8,4,8,0,1,1
